,inner_word_ngrams,inner_pos_ngrams,inner_average_sentence_length,inner_normalized_standard_deviation_of_sentence_length,inner_average_word_length,inner_normalized_standard_deviation_of_word_length,inner_average_syllables_per_word,inner_normalized_standard_deviation_of_syllables_per_word,inner_average_flesch_kincaid_reading_ease_score_per_sentence,inner_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,inner_average_gunning_fog_index_per_sentence,inner_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_Unnamed: 0,external_word_ngrams,external_pos_ngrams,external_average_sentence_length,external_normalized_standard_deviation_of_sentence_length,external_average_word_length,external_normalized_standard_deviation_of_word_length,external_average_syllables_per_word,external_normalized_standard_deviation_of_syllables_per_word,external_average_flesch_kincaid_reading_ease_score_per_sentence,external_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,external_average_gunning_fog_index_per_sentence,external_normalized_standard_deviation_of_gunning_fog_index_per_sentence,sentence_vector_similarity_max,sentence_vector_similarity_avg,external_file_name,result
149,0.059841616,0.097942134,21.61674009,0.777667658,4.229264316,0.517827321,1.230079478,0.464684412,75.08682819,0.330926286,10.34281938,0.714739128,0,5.61E-06,1.76E-05,0.026378642,0.000277242,0.00034402,0.000207772,7.09E-05,9.27E-05,0.065734831,6.01E-05,0.007662544,2.67E-05,1,0.87428261,ex_src_p10_00524.txt,0
150,0.059254316,0.125702888,40.325,0.776205065,4.448233106,0.586972553,1.347179169,0.527394216,48.43566667,0.75816152,19.261,0.655733477,0,1.29E-06,5.50E-06,0.407142857,4.04E-06,0.000782211,0.000292852,0.000197414,3.42E-05,0.038179487,0.00969673,0.007012821,0.000324406,1,0.884167517,ex_src_p10_00524.txt,0
151,0.060235769,0.097366366,22.81818182,0.794882471,4.137536809,0.523755364,1.218950286,0.443771886,78.82778656,0.323882281,10.39035573,0.732977549,0,1.59E-06,8.05E-06,0.002230898,0.000433482,0.000146033,7.77E-05,0.000219415,0.000136003,0.007786561,0.000163177,0.017172786,0.000945372,1,0.888227274,ex_src_p10_00524.txt,0
152,0.059394276,0.101050806,25.62424242,0.747200149,4.309129612,0.557890334,1.299432356,0.490117934,66.30272727,0.358935888,12.46472727,0.645834776,0,1.86E-06,9.53E-06,0.002503294,5.28E-05,0.00022339,6.67E-05,0.000334365,2.13E-05,0.013581452,0.000251475,0.010900742,0.000647578,1,0.875841453,ex_src_p10_00524.txt,0
153,0.058942305,0.097252272,30.18796992,0.640971636,4.62864259,0.55777267,1.411955168,0.534015315,52.44601504,0.473267612,15.60195489,0.517538519,0,3.62E-06,0.000122144,0.041077269,0.001060297,5.34E-05,9.35E-05,0.00156052,0.000220841,0.025464579,0.000125134,0.02988967,0.001354298,1,0.885892076,ex_src_p10_00524.txt,0
154,0.060424985,0.118742054,23.42325581,0.578660344,4.992851469,0.571379819,1.501985703,0.58008597,46.33516279,0.465490955,15.22865116,0.385741967,0,2.60E-06,3.32E-05,0.007047216,0.000317898,0.008972622,7.57E-05,0.000512114,0.00013274,0.06589311,0.000752894,0.002101455,0.002927249,0.961793166,0.895267628,ex_src_p10_00524.txt,0
155,0.060914061,0.097459591,24.7606383,0.749282702,4.558754028,0.555976354,1.34887218,0.516269725,62.18680851,0.422047231,13.06946809,0.617419616,0,2.20E-06,8.52E-05,0.005215361,0.000200468,0.000167869,0.000110282,0.000248327,0.000187114,0.006752013,0.000307903,0.003645863,0.000113708,1,0.875005945,ex_src_p10_00524.txt,0
156,0.059148821,0.116013143,22.74038462,1.036341382,4.249471459,0.537574886,1.242706131,0.47805485,75.10701923,0.436974315,10.45120192,0.982017343,0,4.67E-06,5.36E-05,0.003417038,0.000578373,0.001278263,0.000149337,0.000190101,2.80E-05,0.045543794,0.000281363,0.011944111,0.001918226,1,0.877012353,ex_src_p10_00524.txt,0
157,0.059952007,0.114523339,28.48447205,0.532207498,4.69472307,0.555803814,1.403183602,0.538409781,57.0057764,0.423397697,14.27888199,0.471794627,0,5.97E-07,1.51E-05,0.020703934,0.000155654,0.00051542,4.05E-05,1.83E-05,7.62E-05,0.034656035,0.000253237,0.008008201,0.000898808,1,0.890483566,ex_src_p10_00524.txt,0
158,0.059853506,0.106520753,31.13815789,0.595404651,4.54595394,0.541301418,1.339530953,0.505878479,58.96717105,0.402224557,15.48644737,0.515498946,0,1.37E-06,1.11E-05,0.055966114,1.62E-05,0.00031574,3.82E-05,3.62E-05,3.32E-05,0.007285995,0.000281081,0.001927594,0.000685275,1,0.871213043,ex_src_p10_00524.txt,0
159,0.060160242,0.111962407,32.07344633,0.495796315,4.426457636,0.558279981,1.302800775,0.511045723,58.62649718,0.364100159,15.24937853,0.438393185,0,3.13E-06,4.42E-06,0.090206104,0.002603009,0.000965899,1.46E-05,4.25E-05,3.45E-06,0.022530603,0.000324744,0.005112994,0.002175027,1,0.883876274,ex_src_p10_00524.txt,0
160,0.059395829,0.112756405,35.32478632,0.461090304,4.574885071,0.543032641,1.342124365,0.523497673,57.02350427,0.433964013,15.94222222,0.432284073,0,3.42E-06,2.66E-05,0.046835297,0.00192383,0.000300412,0.000111953,0.000244023,3.44E-06,0.016928159,8.64E-05,0.0071518,0.002835666,1,0.885245001,ex_src_p10_00524.txt,0
161,0.058402069,0.099484771,30.87179487,0.599254938,4.380606312,0.561092313,1.321428571,0.523473491,61.06115385,0.405648907,14.82096154,0.529003968,0,9.03E-07,1.63E-05,0.00017325,5.05E-07,0.000294744,2.67E-05,0.000183931,2.76E-05,0.036103341,0.000583271,0.007808515,0.001967229,1,0.898410509,ex_src_p10_00524.txt,0
162,0.059595691,0.108367928,16.35962145,0.75505865,3.961048978,0.51503984,1.175665253,0.412717013,88.6451735,0.223440769,7.579305994,0.715301865,0,5.11E-08,1.68E-05,0.036742185,2.00E-05,0.001514771,0.000220202,0.000502441,0.000838056,0.531736046,0.000537265,0.008194006,0.000589451,1,0.829037572,ex_src_p10_00524.txt,0
163,0.057747545,0.111538391,22.99014778,0.481794722,4.637883008,0.529937223,1.362545532,0.522403929,62.19669951,0.358555403,12.80497537,0.408201689,0,4.47E-05,2.27E-05,0.018701774,0.007665779,0.000116992,3.39E-05,0.000549583,4.88E-05,0.01664301,9.34E-06,0.005143909,0.000111765,1,0.865676861,ex_src_p10_00524.txt,0
164,0.058283286,0.107669751,35.66141732,0.708703685,4.603665268,0.558996705,1.376462795,0.540318176,54.7003937,0.535647338,16.21677165,0.552440959,0,5.70E-06,6.40E-05,0.161417323,0.000642743,0.001102886,0.000117581,4.02E-05,0.000165111,0.000442244,0.000562143,0.100868098,0.001352711,0.957083412,0.905876093,ex_src_p10_00524.txt,0
165,0.059322171,0.105861152,16.11708861,0.663431119,4.125859022,0.553538924,1.237188298,0.460828015,80.34974684,0.255802076,8.100379747,0.617183022,0,8.98E-06,2.70E-06,0.001488468,0.00047838,0.001010684,6.67E-05,0.000686991,0.000120628,0.020121167,0.000204242,0.033810197,0.000350302,1,0.878415976,ex_src_p10_00524.txt,0
166,0.060669497,0.106196805,27.11931818,0.70394353,4.782945736,0.566885228,1.44353656,0.538488727,51.54607955,0.451452324,15.32090909,0.472767403,0,1.71E-07,3.00E-06,0.007168649,6.98E-05,0.001012345,6.28E-05,0.000181329,5.34E-05,0.016912879,0.000204657,0.0045671,0.001131317,0.949567233,0.86017797,ex_src_p10_00524.txt,0
167,0.060095513,0.09959672,34.27333333,0.985273412,4.049017701,0.551912601,1.223497374,0.453423531,68.19406667,0.518766927,12.2892,1.00030165,0,1.78E-06,4.69E-07,0.042564103,0.000239953,0.000309653,5.15E-05,2.47E-05,0.000838577,0.023066667,0.0008994,0.002273171,0.004061313,1,0.839490095,ex_src_p10_00524.txt,0
168,0.059600972,0.113513748,18.57666667,0.673534493,4.357975955,0.561270129,1.280279921,0.496540055,75.41776667,0.315495242,9.8927,0.614304853,0,1.45E-06,3.43E-06,0.002087912,0.000266821,0.000862898,2.32E-05,0.000169658,0.000244267,0.008404965,0.000267766,0.00266587,3.46E-05,1,0.864393007,ex_src_p10_00524.txt,0
169,0.059158608,0.113640889,13.69189189,0.735893714,4.067508883,0.472028454,1.153572839,0.380984505,93.13710811,0.195313237,5.807540541,0.723660159,0,7.98E-06,5.94E-05,0.014159981,0.000388367,0.0038487,0.000910979,0.001068386,0.001858488,0.31154763,0.001873493,0.057909459,0.000273075,1,0.861701325,ex_src_p10_00524.txt,0
170,0.060715512,0.114906869,33.71641791,0.612368056,4.725984949,0.544947313,1.40084108,0.522998889,49.97537313,0.537272851,17.4280597,0.509084708,0,1.87E-07,0.000148,0.024110218,0.000311586,0.000795425,8.70E-05,0.000176868,0.000170489,0.450997236,0.000693132,0.015969075,0.00034586,1,0.892039475,ex_src_p10_00524.txt,0
171,0.058443339,0.108391418,19.77470356,0.769125739,4.176693984,0.521411795,1.234259444,0.442366609,82.65920949,0.272484939,8.580988142,0.714382744,0,5.21E-06,1.44E-06,0.000834211,0.000357693,0.00154936,8.20E-05,6.83E-05,5.35E-05,0.148343564,3.89E-05,0.00319209,9.97E-05,1,0.88654692,ex_src_p10_00524.txt,0
172,0.059023729,0.092798216,12.51282051,0.605786136,3.968806922,0.48490755,1.160063752,0.387712344,91.59150997,0.194677908,6.171595442,0.624864251,0,4.35E-06,0.000140632,0.021462488,0.000177989,0.001093518,0.000946022,0.000489284,0.000149648,0.068371334,0.002508822,0.069341495,0.000194574,1,0.867554515,ex_src_p10_00524.txt,0
173,0.058700754,0.094257486,14.87889273,0.58994156,4.076046512,0.503764006,1.200232558,0.430985352,86.17608997,0.194212663,6.729446367,0.611267381,0,1.20E-05,2.47E-05,0.061227027,0.000133921,0.000276977,0.000154373,0.000413298,0.000104784,0.048895109,0.002513193,0.00023905,0.000119627,1,0.889625986,ex_src_p10_00524.txt,0
174,0.057612788,0.106872484,33.93700787,0.772698449,4.240139211,0.514229586,1.231090487,0.445051888,65.44858268,0.492998568,15.42322835,0.70882712,0,2.99E-05,7.16E-06,0.056768353,1.36E-05,3.54E-05,0.000161896,0.000785532,0.000211595,0.010753496,0.000212959,0.037824285,0.001486379,1,0.870377772,ex_src_p10_00524.txt,0
175,0.061127423,0.105187228,46.91735537,0.766692779,4.698079972,0.569998108,1.391403911,0.551619971,41.8077686,0.903239256,19.54173554,0.707717163,0,7.08E-06,1.28E-05,0.412768216,6.37E-06,0.00015568,5.61E-05,0.00020046,5.92E-05,0.442076287,0.031273454,0.054772399,0.000376423,1,0.893613146,ex_src_p10_00524.txt,0
176,0.059567766,0.105243816,15.56302521,1.005936385,4.229301656,0.525002121,1.228401728,0.468877907,82.24263305,0.356917247,7.434929972,0.985420494,0,8.82E-06,6.94E-05,0.034244414,0.001092208,0.00030668,0.000152738,1.55E-05,3.91E-05,0.005067264,3.67E-05,0.007851025,7.94E-05,1,0.836868317,ex_src_p10_00524.txt,0
177,0.06015675,0.104604726,28.81290323,0.660607601,4.667039857,0.566265319,1.386251679,0.526686683,61.49567742,0.428147707,12.9903871,0.580704832,0,4.76E-07,4.11E-05,0.025332068,0.000452273,0.000436405,2.77E-05,6.91E-05,3.66E-06,0.080851992,0.000211813,0.014585279,0.000150699,1,0.891764856,ex_src_p10_00524.txt,0
178,0.058281627,0.109605045,21.48594378,0.75769112,3.780186916,0.511494674,1.163925234,0.407110664,85.21104418,0.22271831,8.97502008,0.689617578,0,7.36E-06,4.12E-06,0.007682906,1.34E-06,0.010299649,1.09E-05,0.001231153,0.0009925,0.192407813,0.000877483,0.013745352,0.000136042,1,0.868353691,ex_src_p10_00524.txt,0
179,0.0608426,0.100164828,24.41056911,1.054793842,4.523230641,0.552015325,1.317735221,0.522597255,68.20097561,0.545218442,11.35727642,0.896411974,0,7.09E-06,4.51E-05,0.006074724,0.00084649,0.000138395,4.72E-05,8.04E-06,4.61E-05,0.02997561,0.002267518,0.003703969,0.001658201,1,0.830418191,ex_src_p10_00524.txt,0
180,0.060094775,0.105765578,17.20134228,0.770761893,4.042918455,0.53799295,1.207374171,0.447822663,83.56996644,0.252914124,8.188422819,0.707392779,0,2.52E-06,5.93E-06,0.012943432,0.000362036,0.000658464,7.02E-06,0.000429726,0.001063494,0.019517684,0.002569135,0.008254104,5.20E-05,1,0.860902837,ex_src_p10_00524.txt,0
181,0.059848281,0.102509226,20.15140845,0.535139034,4.257207758,0.549695789,1.298095405,0.495265791,71.12830986,0.280371527,10.73693662,0.469214588,0,1.05E-06,7.65E-06,0.008551308,0.000866494,0.000963377,8.35E-06,0.00010511,0.000291191,0.017090141,0.000359311,0.029652528,0.000705953,1,0.889037293,ex_src_p10_00524.txt,0
182,0.060313158,0.109769704,27.49038462,0.599722002,4.684330185,0.571201813,1.414305701,0.545183597,58.58841346,0.494219792,13.80884615,0.520714079,0,8.10E-07,2.01E-05,0.021810507,0.000466558,0.000563732,1.54E-06,4.17E-05,3.82E-06,0.013094313,0.000111055,0.014017924,0.000227218,1,0.861915342,ex_src_p10_00524.txt,0
183,0.060653409,0.098943694,20.46280992,0.799801315,4.382673667,0.536226028,1.278271405,0.506590415,73.18380165,0.346363426,10.94991736,0.651139152,0,2.45E-06,1.09E-05,0.00181701,0.000620014,0.001206807,9.94E-05,0.000110486,2.70E-05,0.032849272,0.000131735,0.025693217,0.000120772,1,0.86761456,ex_src_p10_00524.txt,0
184,0.057072163,0.112056296,25.1761658,0.754156566,4.410989916,0.573403981,1.332167113,0.53170924,64.73455959,0.430623832,13.42709845,0.612309993,0,5.77E-06,7.51E-05,0.005181347,4.06E-05,0.000194295,0.000132682,0.000386189,1.72E-05,0.019927594,0.000682118,0.005501554,6.73E-05,1,0.880219411,ex_src_p10_00524.txt,0
185,0.059424013,0.112083366,42.17431193,0.565127071,4.63128127,0.540847019,1.343484881,0.505787239,45.94477064,0.584967288,19.55055046,0.500011404,0,3.91E-07,0.000102203,0.544986319,0.00015166,0.000126586,4.53E-05,9.51E-05,5.80E-05,0.055555983,0.000558919,0.045957478,0.000139192,0.956055589,0.891492597,ex_src_p10_00524.txt,0
186,0.058928096,0.094942856,18.76226415,0.672682142,4.143403057,0.522874519,1.21621078,0.453806545,82.8770566,0.241986703,8.68045283,0.646901793,0,1.06E-05,1.43E-05,0.005507394,0.000503379,0.000317526,5.75E-05,8.11E-05,0.000766159,0.105255535,0.002440298,0.00533952,0.000672393,1,0.846815499,ex_src_p10_00524.txt,0
187,0.058377254,0.115602119,25.27947598,0.641578605,4.143029884,0.544863871,1.263257903,0.484970781,69.07982533,0.30283658,12.38873362,0.537752524,0,1.57E-05,0.000198523,0.038171076,0.000453327,5.56E-05,5.83E-05,3.29E-07,6.92E-05,0.009196895,0.00060653,0.001528156,6.11E-05,1,0.882728063,ex_src_p10_00524.txt,0
188,0.060262177,0.108200899,34.40322581,0.428755462,4.561415846,0.541955752,1.336849508,0.519924751,57.75137097,0.433988952,15.99967742,0.407933623,0,4.60E-06,7.56E-06,0.060826481,0.015759962,0.000119874,1.79E-05,0.000141596,0.000187614,0.012551294,6.15E-05,0.014503001,0.000379831,1,0.88876911,ex_src_p10_00524.txt,0
189,0.059592132,0.096616661,33.34074074,0.64281037,4.630082204,0.564346391,1.387913797,0.537478475,51.5077037,0.516222928,16.44503704,0.52799884,0,3.46E-07,2.55E-05,0.052861953,0.000274171,0.00107248,4.50E-05,0.000132388,4.96E-05,0.021462963,0.000477871,0.018305011,0.000962101,1,0.892206029,ex_src_p10_00524.txt,0
190,0.059994717,0.115236812,16.97032641,0.677998903,4.214547998,0.532289063,1.214373142,0.437891768,82.19759644,0.254872825,7.780771513,0.655448727,0,1.10E-06,2.97E-05,0.014574197,0.000554273,9.63E-05,0.000183194,0.00080339,7.01E-05,0.026402805,0.000610434,0.005354847,3.97E-05,1,0.835668981,ex_src_p10_00524.txt,0
191,0.057814319,0.110622848,32.67283951,0.630389187,4.532401285,0.536423099,1.347817873,0.514842529,55.2695679,0.477380527,16.39185185,0.524785513,0,2.20E-05,6.29E-06,0.0496511,0.000670809,0.000385601,8.09E-05,8.21E-06,8.81E-05,0.023546396,3.52E-06,0.034880174,4.14E-05,1,0.882966709,ex_src_p10_00524.txt,0
192,0.059163965,0.127121057,35.00769231,0.478478519,4.569325423,0.570149212,1.413535487,0.543463943,41.77246154,0.563822689,18.87746154,0.375981231,0,2.62E-06,0.000377371,0.096401985,0.005889393,0.000536029,9.50E-05,1.98E-05,4.45E-06,0.406769231,0.000388969,0.033961538,0.000170862,0.961355962,0.907242879,ex_src_p10_00524.txt,0
193,0.060733,0.103381058,22.35096154,0.723138473,4.49967735,0.545483774,1.313400731,0.504650526,72.89788462,0.34336706,10.54052885,0.6402849,0,1.38E-06,7.28E-06,0.007527195,8.47E-05,0.000321799,1.56E-05,0.000614392,0.000128755,0.013743292,0.000691556,0.003113766,0.000451102,1,0.86982693,ex_src_p10_00524.txt,0
194,0.059778719,0.108937633,14.34736842,0.691622883,4.539740768,0.501066726,1.239911959,0.449055122,80.59407018,0.280207077,7.189263158,0.679739313,0,8.75E-06,5.42E-05,0.01217289,0.000196441,0.000342946,2.48E-05,0.000179895,6.96E-05,0.016025895,0.000429358,0.015519451,0.000787942,1,0.850207386,ex_src_p10_00524.txt,0
195,0.059904919,0.108637877,18.38075314,0.611181705,4.195765991,0.530120241,1.229000683,0.466115424,81.07380753,0.250601518,8.62665272,0.593080182,0,4.52E-06,6.35E-06,0.020073308,0.000195398,7.35E-05,8.13E-05,0.000205818,1.33E-05,0.045716278,0.0031355,0.03055363,0.000710745,1,0.868937766,ex_src_p10_00524.txt,0
196,0.059712335,0.106758588,27.53038674,0.772819458,4.183022276,0.556363268,1.2508529,0.500678344,68.62060773,0.398584149,13.03839779,0.679201177,0,3.53E-07,2.23E-05,0,0.000134612,7.09E-05,4.02E-05,0.000362966,6.26E-06,0.006397208,1.27E-05,0.006183216,0.001326079,1,0.899328546,ex_src_p10_00524.txt,0
197,0.06058321,0.09898131,25.83606557,0.725860222,4.38071066,0.538435325,1.281937394,0.494138198,69.01300546,0.361874701,11.99754098,0.668950427,0,4.33E-06,5.33E-06,0.030293873,0.000128886,0.000190396,1.27E-05,0.000567764,0.000237758,0.076016758,0.000348436,0.012610108,1.29E-05,1,0.87220167,ex_src_p10_00524.txt,0
198,0.061738411,0.115814255,16.29494382,0.886004407,4.882434063,0.605262827,1.487157387,0.59416471,62.39837079,0.612550299,10.83412921,0.823160618,0,1.70E-05,1.80E-06,2.01E-02,0.000600694,0.002900849,0.000806246,0.000285499,0.000164243,0.001850208,0.00043649,0.006050396,8.61E-05,1.00E+00,0.788090872,ex_src_p10_00524.txt,1
199,0.061444497,0.114258893,19.96969697,0.49249399,4.965667678,0.595134935,1.477617602,0.58575168,54.10784091,0.429357675,13.47522727,0.366932786,0,4.05E-06,2.45E-05,1.52E-02,0.000699315,0.005069852,0.000194391,0.000990655,0.001091881,0.028166843,0.000104226,0.002664619,0.009219308,0.9575088,0.830454612,ex_src_p10_00524.txt,1
200,0.060248836,0.111744379,22.53571429,0.573773536,4.799722662,0.56790745,1.450475436,0.558068717,50.88276786,0.506329837,14.70571429,0.425520124,0,2.15E-06,2.64E-05,1.45E-02,0.002666995,0.00071113,8.12E-05,2.32E-04,3.77E-05,8.68E-03,0.000151359,0.000482033,0.001587667,0.956659774,0.883699022,ex_src_p10_00524.txt,1
201,0.055218092,0.103427551,22.94605809,0.970762982,3.747739602,0.438854658,1.122061483,0.316765381,85.29365145,0.285889214,9.318381743,0.940751211,0,0.000165616,3.87E-06,1.21E-02,0.001047027,0.003676837,0.002383371,0.003287304,0.025072096,0.266740193,0.000846213,0.003534581,0.002651877,1,0.840213643,ex_src_p10_00524.txt,1
202,0.061537823,0.097773159,9.300171527,1.038169881,4.807635559,0.586950772,1.41479159,0.549928097,60.38373928,0.864281536,9.489296741,1.093288573,0,7.06E-06,4.38E-06,2.37E-01,0.000992613,0.000570173,0.000271072,0.00039773,2.46E-06,4.87E-02,0.019026157,0.003281415,0.001734851,1,0.775438676,ex_src_p10_00524.txt,1
203,0.061405457,0.089193658,8.76,1.614561193,4.441146626,0.527854658,1.267884323,0.484107685,75.23962222,0.629478726,7.431622222,1.292190617,0,2.29E-05,9.47E-05,2.42E-01,0.006706795,0.001532065,4.52E-05,1.49E-04,0.000292669,0.006571375,0.000353413,0.004543275,0.009836236,1,0.822470783,ex_src_p10_00524.txt,1
204,0.05627624,0.112859094,24.61032864,0.722693188,4.634109119,0.547273833,1.375810759,0.529092701,65.95920188,0.495777445,12.79309859,0.655423516,0,2.17E-05,5.61E-06,2.40E-02,5.96E-05,1.99E-04,3.97E-05,4.86E-04,0.000285988,0.066408582,0.00038129,0.006732869,1.44E-05,1.00E+00,0.875505448,ex_src_p10_00524.txt,1
205,0.061812036,0.094760166,18.91855204,0.823789576,4.5388663,0.527011084,1.326476919,0.503008462,74.55393665,0.494972933,10.08081448,0.727383785,0,4.06E-05,4.90E-05,3.71E-02,0.000343534,0.000296491,3.72E-05,9.59E-06,4.39E-04,0.001063348,0.000117162,0.002705929,2.86E-05,1.00E+00,0.838062158,ex_src_p10_00524.txt,1
206,0.061932364,0.097305388,19.73234201,0.706114298,4.541070083,0.554129022,1.316880181,0.521249656,69.56992565,0.35540072,10.74408922,0.63741394,0,7.97E-05,6.90E-05,2.80E-02,0.000289928,0.001077211,0.000164445,0.000167852,1.59E-06,2.65E-02,0.00036745,0.022499928,0.000900062,1,0.837548533,ex_src_p10_00524.txt,1
207,0.060608295,0.093083198,15.97741935,0.818609499,4.374924288,0.576112827,1.32525742,0.562765162,73.34329032,0.485293002,9.544193548,0.749751401,0,3.11E-06,1.34E-04,0.022580645,0.000936359,0.000406914,0.000169378,0.000368531,0.000216335,0.035487292,0.000108571,0.009636586,0.000592119,1,0.829073725,ex_src_p10_00524.txt,1
208,0.060900093,0.103808332,21.96803653,0.728504814,4.406983995,0.578530808,1.307004781,0.522950048,71.05625571,0.349074467,11.43356164,0.618157026,0,5.85E-06,4.13E-05,6.50E-03,0.000336901,0.001439331,7.07E-05,2.09E-05,1.23E-04,0.029902767,5.64E-05,2.07E-04,6.61E-05,1.00E+00,0.896497402,ex_src_p10_00524.txt,1
209,0.06098484,0.103455194,12.82111437,0.713225363,4.232387923,0.521486159,1.236276304,0.470772561,86.28938416,0.276546473,6.819354839,0.723878317,0,6.27E-06,2.17E-05,2.99E-02,0.000629391,0.000498982,0.000156341,0.001109098,0.000497939,0.023269299,0.000453254,0.008137324,0.000491234,1,0.829609579,ex_src_p10_00524.txt,1
210,0.061530172,0.095300313,19.78030303,0.808138644,4.253159709,0.549078837,1.256415167,0.480049858,71.90075758,0.380323503,10.03549242,0.687278727,0,5.95E-07,1.46E-05,6.43E-03,0.001230005,0.000883219,0.000167387,0.000560823,0.000179457,0.009919252,0.000441153,0.005628017,7.53E-05,1.00E+00,0.828473386,ex_src_p10_00524.txt,1
211,0.061888155,0.091194071,14.70503597,0.794834092,4.447162427,0.583517017,1.33683953,0.536540697,73.80751799,0.339588485,8.669208633,0.68466228,0,3.55E-05,5.12E-05,3.04E-02,0.000385103,0.000219792,4.32E-05,1.32E-04,2.58E-05,3.57E-02,0.000231243,0.012002284,0.0004232,1,0.80362668,ex_src_p10_00524.txt,1
212,0.059645428,0.109744476,25.28795812,0.640819962,4.311801242,0.522895517,1.244720497,0.47476502,70.63895288,0.349217655,12.16267016,0.579511844,0,6.52E-07,9.76E-06,2.97E-02,0.001051485,0.000316952,7.85E-05,3.29E-04,0.000170086,0.061612092,5.79E-05,1.20E-02,0.000130728,1,0.893950235,ex_src_p10_00524.txt,1
213,0.059144701,0.096669982,18.43913043,0.653756578,4.070266447,0.540539658,1.217401556,0.449779562,80.53034783,0.27267754,8.562695652,0.634616799,0,5.47E-07,2.78E-05,6.08E-03,0.001267273,0.001091136,9.98E-05,2.06E-04,0.000160347,0.008615589,0.00015373,0.010983114,0.000213446,1,0.869250242,ex_src_p10_00524.txt,1
214,0.061413098,0.086845538,19.3618677,1.014625022,4.445136656,0.577799567,1.30988746,0.519945923,70.47688716,0.434367537,10.5836965,0.833715462,0,3.05E-05,2.62E-04,0.004996201,0.00118058,0.001153253,4.67E-06,1.60E-05,2.09E-04,0.029344497,1.37E-05,4.05E-04,0.001687077,1,0.841111654,ex_src_p10_00524.txt,1
215,0.061238591,0.088567022,21.38116592,0.79087165,4.588716443,0.57602866,1.385696309,0.551410944,64.9135426,0.41541172,11.97883408,0.643275117,0,4.53E-06,5.68E-05,5.63E-03,3.28E-05,2.83E-04,8.52E-05,4.91E-05,2.25E-05,2.49E-02,0.000373864,0.006096795,0.000184812,1,0.852034324,ex_src_p10_00524.txt,1
216,0.06021809,0.1109864,23.68224299,0.601903677,4.502367798,0.532973337,1.30801105,0.502357939,68.12257009,0.310951246,11.64939252,0.517803821,0,3.37E-06,2.96E-07,1.01E-02,0.000767252,0.001520627,0.00024047,0.000195547,9.82E-05,4.00E-02,0.000671189,0.027054177,0.0016196,1,0.868511558,ex_src_p10_00524.txt,1
217,0.061474019,0.088705953,10.64268585,1.180050143,4.561514196,0.58988992,1.361198738,0.548066366,75.37366906,0.622255701,7.873501199,1.034861602,0,5.58E-06,8.21E-05,8.12E-02,0.001268287,0.000218224,0.000689388,7.57E-05,2.20E-04,0.035692637,0.00011055,0.006465271,0.00086618,1,0.710622395,ex_src_p10_00524.txt,1
218,0.06016249,0.104268653,25.44973545,0.770180175,4.336382536,0.552958403,1.288981289,0.498294699,68.20169312,0.448182665,12.35518519,0.694945444,0,8.86E-07,3.33E-05,1.03E-01,9.56E-05,5.25E-04,9.63E-05,9.32E-05,4.40E-05,3.07E-02,0.00017178,0.019294096,0.000288516,1,0.872504257,ex_src_p10_00524.txt,1
219,0.060456706,0.102245863,17.65313653,0.706244627,4.198160535,0.571536859,1.274038462,0.488591343,78.23088561,0.281486265,8.485129151,0.664120242,0,2.89E-06,2.87E-05,2.88E-02,0.000420257,0.000283045,1.37E-05,1.59E-03,0.000155159,0.006985194,0.000321796,0.001081532,0.000517999,1,0.837001498,ex_src_p10_00524.txt,1
220,0.060346787,0.09636283,19.21991701,0.706216777,4.519214162,0.563889244,1.350172712,0.522812749,66.6646473,0.481748646,11.01195021,0.633548094,0,2.40E-06,5.15E-07,1.23E-02,0.000392407,7.37E-05,1.10E-04,2.60E-05,1.43E-05,7.53E-03,0.000149103,0.01617243,3.01E-05,1.00E+00,0.876469659,ex_src_p10_00524.txt,1
221,0.061112799,0.106069507,30.02702703,0.943165319,4.328532853,0.540300827,1.277587759,0.482167991,64.37762162,0.497109011,13.79118919,0.820211925,0,5.52E-06,9.20E-07,5.65E-03,0.00080694,0.000872313,8.64E-05,7.72E-05,4.85E-05,1.29E-02,0.001359306,0.031674888,0.000102604,1,0.871997504,ex_src_p10_00524.txt,1
222,0.061665889,0.086373626,14.73786408,0.773191486,4.483091787,0.600996598,1.376152833,0.562072316,67.69702265,0.385831571,9.590517799,0.631800706,0,1.44E-05,2.10E-04,0.018233483,0.000428131,0.000434643,7.02E-05,2.70E-04,0.000150806,0.001860595,1.79E-05,6.05E-04,0.00025396,1,0.794068036,ex_src_p10_00524.txt,1
223,0.060424853,0.097866846,25.59677419,0.806193718,4.079395085,0.570134591,1.240915774,0.471908455,71.21134409,0.362082417,12.15693548,0.714722829,0,2.47E-06,2.89E-05,1.30E-02,0.000486101,0.001669472,8.04E-05,2.76E-05,4.98E-05,6.59E-02,0.00014072,0.017776055,1.04E-05,1.00E+00,0.875283435,ex_src_p10_00524.txt,1
224,0.060552012,0.093070742,13.85863874,0.941584423,4.117302607,0.569961439,1.231582924,0.493809584,83.81371728,0.345261708,7.607774869,0.908883259,0,1.91E-06,1.21E-04,0.049255993,0.000773956,0.001214387,9.28E-05,1.28E-03,2.40E-05,6.64E-02,0.00048345,0.003901601,0.003268136,1,0.835159811,ex_src_p10_00524.txt,1
