,n_grams_literal_integrity,n_grams_pos_integrity,sentence_length,vector_document_closest,file_name,Result
680,0.00758528,0.562979747,31.43170869,0.991717849,ex_06183.txt,0
681,0.005643736,0.45490361,18.17372475,0.996290299,ex_00257.txt,0
682,0.018469132,0.460906297,19.20472233,0.993836514,ex_04623.txt,0
683,0.012538901,0.435905516,19.42278823,0.989888645,ex_05501.txt,0
684,0.005532821,0.530936204,13.58574083,0.988790891,ex_00336.txt,0
685,0.004396924,0.440070757,18.60225803,0.98883437,ex_07115.txt,0
686,0.009566883,0.510571993,23.62365767,0.99445435,ex_05886.txt,0
687,0.009305798,0.521340379,15.20694972,0.99262192,ex_06155.txt,0
688,0.01012235,0.486619452,18.6010928,0.991347558,ex_04971.txt,0
689,0.006824278,0.509685523,15.94700834,0.990971559,ex_00917.txt,0
690,0.011273596,0.50387546,19.55819722,0.99001823,ex_00042.txt,0
691,0.016477162,0.462890031,18.55965724,0.990956632,ex_06341.txt,0
692,0.011280543,0.489737809,12.3720033,0.991042698,ex_07705.txt,0
693,0.015486269,0.508356003,11.10391517,0.988353455,ex_00678.txt,0
694,0.017838034,0.483211613,25.53369735,0.990971135,ex_04634.txt,0
695,0.00912855,0.481200001,10.70953702,0.995448458,ex_00320.txt,0
696,0.005267496,0.487570946,19.14493507,0.985768955,ex_00686.txt,0
697,0.008227326,0.454385493,33.88173206,0.995910145,ex_04999.txt,0
698,0.009069298,0.514071759,12.53293143,0.993774933,ex_05315.txt,0
699,0.010745961,0.51497901,10.08942075,0.990944141,ex_07072.txt,0
700,0.004612243,0.515134224,20.72433169,0.991158115,ex_05659.txt,0
701,0.012662702,0.499090488,15.23938065,0.993128847,ex_07847.txt,0
702,0.013569755,0.424555996,7.590914176,0.988005342,ex_06224.txt,0
703,0.010717182,0.437836389,8.792903003,0.995112111,ex_06740.txt,0
704,0.015030138,0.483004103,26.3269275,0.971621024,ex_00318.txt,0
705,0.003507978,0.480466368,36.1207666,0.992727332,ex_05089.txt,0
706,0.007114592,0.481089297,15.67738584,0.992218953,ex_04397.txt,0
707,0.011076205,0.470302445,19.09572166,0.98471852,ex_00522.txt,0
708,0.020045754,0.498895663,16.31249778,0.989819832,ex_06609.txt,0
709,0.003742758,0.453935398,25.80061165,0.992667371,ex_06810.txt,0
710,0.00564251,0.48286364,13.28044047,0.995171023,ex_00291.txt,0
711,0.008887443,0.466940531,10.80284111,0.992378457,ex_05896.txt,0
712,0.00749831,0.493869389,16.52636318,0.98953253,ex_00044.txt,0
713,0.004191919,0.452343971,16.40010187,0.992182381,ex_07688.txt,0
714,0.025938487,0.5037076,19.03615124,0.984697934,ex_04395.txt,0
715,0.010215985,0.50227045,23.94393298,0.989429244,ex_06227.txt,0
716,0.011198202,0.441891321,12.64492092,0.994431515,ex_06958.txt,0
717,0.023979865,0.520335487,16.2542995,0.986846981,ex_06756.txt,0
718,0.013964111,0.475325979,12.26114516,0.992807982,ex_src_p8_01942.txt,0
719,0.007755916,0.484227868,14.81041128,0.99001823,ex_05511.txt,0
720,0.002603024,0.451890138,13.49745808,0.9962272,ex_src_p19_04234.txt,0
721,0.026442675,0.519292884,23.09050447,0.975688307,ex_src_p12_09462.txt,0
722,0.015950064,0.480263415,27.9376585,0.98825462,ex_src_p12_09304.txt,0
723,0.007356697,0.439213493,21.51159457,0.988417192,ex_06965.txt,0
724,0.007162867,0.522000336,11.52297179,0.992964614,ex_04431.txt,0
725,0.023264932,0.502590553,12.59908324,0.986353899,ex_src_p1_10808.txt,0
726,0.009094399,0.512393262,14.4047332,0.990702872,ex_src_p14_08155.txt,0
727,0.020520938,0.501817266,20.66047033,0.979746835,ex_07676.txt,0
728,0.012637454,0.571653919,16.81522757,0.989242056,ex_00694.txt,0
729,0.004385625,0.467190184,16.20183383,0.988071748,ex_05920.txt,0
730,0.014523275,0.545079489,22.08064727,0.98731474,ex_src_p2_06509.txt,0
731,0.010102656,0.497061788,9.863303648,0.993142564,ex_src_p12_09106.txt,0
732,0.003655955,0.796732053,14.05415429,0.993905067,ex_src_p8_01567.txt,0
733,0.017892222,0.574306398,12.7959536,0.989096926,ex_src_p10_00997.txt,0
734,0.073695703,0.62330935,10.10560176,0.98889481,ex_src_p19_04022.txt,0
735,0.008293233,0.493179915,9.940422974,0.98827033,ex_00938.txt,0
736,0.008322073,0.492036462,11.25755609,0.990785132,ex_06385.txt,0
737,0.008999722,0.487192305,21.33503676,0.994532779,ex_05868.txt,0
738,0.004313255,0.455624126,18.80482197,0.992913338,ex_04948.txt,0
739,0.012541711,0.45054723,13.7457176,0.990371864,in_01522.txt,1
740,0.004986293,0.46623659,11.829963,0.984269202,ex_05497.txt,1
741,0.005276581,0.46717008,14.02109259,0.985262832,in_04300.txt,1
742,0.002214723,0.442824011,20.29990225,0.975054339,ex_07294.txt,1
743,0.001493555,0.396469902,11.8681228,0.992650745,ex_05468.txt,1
744,0.002729381,0.389847952,13.64890792,0.982911051,ex_10703.txt,1
745,0.00208946,0.514964214,14.4577121,0.987312531,ex_04010.txt,1
746,0.003099304,0.514234863,9.853635637,0.972298025,ex_03025.txt,1
747,0.002064517,0.452692869,10.51507627,0.976772703,ex_07525.txt,1
748,0.001782187,0.414263119,13.9981929,0.982637219,ex_08616.txt,1
749,0.012704318,0.518690805,16.27268795,0.987668085,in_04116.txt,1
750,0.0045813,0.461332445,11.8834883,0.991555962,ex_09905.txt,1
751,0.010758663,0.494454298,13.53831647,0.990509546,in_01913.txt,1
752,0.004947927,0.463038089,19.17986135,0.990358484,in_01668.txt,1
753,0.002468688,0.382678266,11.50634708,0.97316792,ex_07135.txt,1
754,0.011418866,0.459413579,20.1565874,0.984205796,in_00748.txt,1
755,0.012770318,0.540624646,12.36026022,0.971118718,in_03533.txt,1
756,0.004695689,0.501253095,12.95935597,0.989996237,ex_01785.txt,1
757,0.00355379,0.425776645,16.37624426,0.977839764,ex_10138.txt,1
758,0.039382238,0.480047539,22.32154217,0.982582286,ex_01747.txt,1
759,0.007596417,0.45877636,28.41542995,0.984209963,ex_06028.txt,1
760,0.003094711,0.458709021,9.66344922,0.988231546,ex_04159.txt,1
761,0.015782041,0.455280854,18.16096728,0.985301505,ex_07487.txt,1
762,0.002453469,0.393248175,14.15929735,0.980988523,ex_03193.txt,1
763,0.011760346,0.453889769,9.513322858,0.991850871,in_00985.txt,1
764,0.018186609,0.469670286,8.167967341,0.991148154,in_03240.txt,1
765,0.0246475,0.506828744,17.82761496,0.977179281,ex_02058.txt,1
766,0.001754806,0.420781988,15.62028604,0.991026377,ex_03346.txt,1
767,0.003816096,0.461526062,21.58175701,0.989116832,ex_07646.txt,1
768,0.025454396,0.487054664,15.63384874,0.9836318,ex_07652.txt,1
769,0.006239989,0.486664518,12.25153052,0.98056684,ex_09119.txt,1
770,0.001533065,0.443518592,13.95925957,0.985832733,ex_02064.txt,1
771,0.004624263,0.382032924,18.0121075,0.990857015,ex_06564.txt,1
772,0.005452465,0.463418205,11.93688273,0.994543429,ex_05125.txt,1
773,0.006446756,0.424783717,13.10041403,0.987963933,ex_02138.txt,1
774,0.019766427,0.475568599,6.235249872,0.983838277,in_02214.txt,1
775,0.015881283,0.471277575,10.43762338,0.989944242,in_04659.txt,1
776,0.011513976,0.48621709,12.24913508,0.993289106,in_01047.txt,1
777,0.004875373,0.460727732,16.04048437,0.985514538,ex_03018.txt,1
778,0.003215357,0.467086821,9.157781644,0.98917813,ex_01802.txt,1
779,0.008315131,0.431726237,19.44161692,0.990702066,in_03478.txt,1
780,0.00210728,0.43019888,16.0155886,0.98055445,ex_04013.txt,1
781,0.005744474,0.459045753,12.05013781,0.959066434,ex_08167.txt,1
782,0.001087725,0.411715446,11.70914249,0.98157107,ex_03218.txt,1
783,0.007274464,0.491725056,16.30746986,0.988215282,ex_01427.txt,1
784,0.004729144,0.497273887,17.46882998,0.987397356,in_04707.txt,1
785,0.012853479,0.433691207,12.08099446,0.988298377,ex_00671.txt,1
786,0.002133315,0.396445006,19.68336726,0.983062462,ex_00665.txt,1
787,0.008203655,0.471721416,24.0182852,0.992528229,in_01333.txt,1
788,0.002825803,0.407923512,16.94780021,0.9838284,ex_03191.txt,1
789,0.011280206,0.465808593,12.71398634,0.993078009,ex_08985.txt,1
790,0.014523079,0.498171455,15.14471407,0.985189191,ex_06770.txt,1
791,0.003796741,0.48424517,17.69973006,0.989308084,in_00950.txt,1
792,0.008872604,0.498914715,14.28785106,0.962635989,ex_02516.txt,1
793,0.002915039,0.403616118,12.57398874,0.991750577,ex_03146.txt,1
794,0.006040396,0.47501278,19.65294257,0.988601538,ex_03634.txt,1
795,0.002735825,0.360239174,16.82251527,0.97748231,ex_08760.txt,1
796,0.00225097,0.41484699,19.45611167,0.980379904,ex_06981.txt,1
797,0.008336889,0.515593578,13.67205369,0.985914491,in_00979.txt,1
798,0.004103262,0.498148393,16.01843177,0.989216383,in_04510.txt,1
799,0.007009899,0.467302522,12.49049933,0.981344479,ex_01787.txt,1
800,0.012007492,0.487843104,22.41207821,0.989963271,ex_09481.txt,1
801,0.005689705,0.441362835,13.60167643,0.990878765,ex_03437.txt,1
802,0.006842811,0.433370512,21.21930323,0.995078311,ex_07651.txt,1
803,0.002328212,0.457195615,10.75047887,0.991769153,ex_08210.txt,1
804,0.002472778,0.429607879,16.23973233,0.9887485,ex_09126.txt,1
805,0.002247589,0.439479855,14.81352859,0.983316377,ex_04370.txt,1
806,0.009813137,0.490061969,15.61016924,0.98798049,in_00560.txt,1
807,0.016835686,0.444605358,17.41036218,0.991942032,in_03874.txt,1
808,0.0078794,0.406953948,17.01322864,0.98475991,ex_05640.txt,1
809,0.006115288,0.457840604,15.11461245,0.991367259,ex_06349.txt,1
810,0.004044771,0.485331113,16.04634119,0.98929227,in_01087.txt,1
811,0.004028269,0.458094253,11.61124211,0.990926371,ex_09720.txt,1
812,0.003988889,0.503526505,21.78831351,0.983440355,ex_09913.txt,1
813,0.008337892,0.486373689,16.70387381,0.982144117,ex_05683.txt,1
814,0.002796393,0.524569676,14.78116535,0.989936319,ex_07916.txt,1
815,0.002916342,0.480246677,28.397304,0.991627794,ex_01142.txt,1
816,0.004760199,0.438596365,20.70429037,0.98911335,ex_06605.txt,1
817,0.005145189,0.411991237,12.15784431,0.989548369,in_01285.txt,1
818,0.005356029,0.468803573,18.11879869,0.99203292,ex_09522.txt,1
819,0.003199569,0.431053373,14.92604323,0.989104235,in_02767.txt,1
820,0.006456323,0.473794205,21.88632732,0.987464492,in_02001.txt,1
821,0.00181239,0.399688903,11.41367473,0.978231329,ex_01803.txt,1
822,0.012025275,0.438309407,12.96540055,0.993840411,in_00160.txt,1
823,0.010637464,0.495774288,25.11309901,0.98730317,in_01518.txt,1
824,0.00238757,0.504630231,21.56491251,0.988714397,in_04460.txt,1
825,0.005465078,0.526004802,21.32739591,0.986464521,ex_09283.txt,1
826,0.002304716,0.448708233,14.2778124,0.949986949,ex_08604.txt,1
827,0.002844567,0.415650691,9.968867137,0.986872894,ex_07537.txt,1
828,0.006644486,0.447157235,20.69165625,0.990292638,ex_03023.txt,1
829,0.005867557,0.42454989,13.06439522,0.979576096,ex_02301.txt,1
830,0.01624096,0.500615907,13.52793722,0.958099837,ex_00270.txt,1
831,0.003625843,0.527018425,14.14687649,0.988231943,in_00362.txt,1
832,0.002127975,0.410911988,12.07998541,0.979061075,ex_03235.txt,1
833,0.001818597,0.473571933,14.34832267,0.9874621,ex_00700.txt,1
834,0.014134155,0.46005696,12.01737827,0.993971386,in_01861.txt,1
835,0.008988779,0.44436327,12.99900997,0.987480566,ex_00674.txt,1
836,0.002736173,0.435758408,12.15419052,0.972335742,ex_01218.txt,1
837,0.022034004,0.491877132,22.76695198,0.987051378,in_01849.txt,1
838,0.007682592,0.464967659,12.56240567,0.993052436,in_03535.txt,1
839,0.019922233,0.440574447,14.64903164,0.987821343,ex_00305.txt,1
840,0.00826708,0.498689315,14.13943424,0.989246878,in_00798.txt,1
841,0.003472756,0.47786072,19.65954049,0.975301384,ex_06006.txt,1
842,0.006861058,0.508592718,14.49586004,0.989900488,in_04515.txt,1
843,0.003217532,0.557997696,35.44658346,0.970958069,ex_03340.txt,1
844,0.00507627,0.496705828,16.55614116,0.984166789,ex_01231.txt,1
845,0.008796432,0.444473748,11.43798697,0.984607538,ex_04349.txt,1
846,0.004012062,0.503553625,9.979099265,0.986827392,in_01653.txt,1
847,0.001956023,0.406057424,15.65016327,0.987074488,ex_09692.txt,1
848,0.011010018,0.35461423,10.76799193,0.970922529,ex_00846.txt,1
849,0.001640303,0.439509462,19.04753575,0.9863164,ex_02670.txt,1
850,0.00658547,0.487585407,15.6877149,0.974476882,in_02574.txt,1
851,0.00513793,0.509568889,15.53240929,0.990926924,ex_04765.txt,1
852,0.006520748,0.478688621,19.5703911,0.988293889,in_01294.txt,1
853,0.00446192,0.457885562,13.18537463,0.988122997,ex_05453.txt,1
854,0.00329061,0.317962798,15.84409759,0.966997648,ex_02328.txt,1
855,0.014265534,0.5010301,17.58044558,0.99046286,in_01531.txt,1
856,0.015130995,0.460024075,19.23419528,0.985482699,ex_09282.txt,1
857,0.011108028,0.502678984,14.17769124,0.986365186,in_02010.txt,1
858,0.006256652,0.501923656,13.71484307,0.984344402,ex_05484.txt,1
859,0.006456456,0.463165508,13.55085764,0.993743143,ex_03791.txt,1
860,0.001956969,0.478015655,24.12337625,0.98382452,ex_03961.txt,1
861,0.006586883,0.490808262,16.57993368,0.986900666,ex_08820.txt,1
862,0.006845346,0.436826332,12.32306557,0.965203963,ex_08607.txt,1
863,0.002246781,0.452806673,15.4968317,0.98691049,ex_02464.txt,1
864,0.015174595,0.452283218,27.47807517,0.981594217,ex_04773.txt,1
865,0.001945725,0.47081944,13.93084176,0.988589664,ex_01179.txt,1
866,0.006885661,0.457560196,14.47033884,0.989785291,ex_07093.txt,1
867,0.003601643,0.496747734,13.64371689,0.985912485,ex_10538.txt,1
868,0.002199254,0.417704966,14.89861718,0.982860476,ex_01435.txt,1
869,0.004437672,0.448526229,16.16392977,0.986040435,ex_01347.txt,1
870,0.001972687,0.467793809,13.82351467,0.98370437,ex_00059.txt,1
871,0.00213541,0.438347303,18.61464807,0.980407848,ex_02666.txt,1
872,0.010609494,0.498779041,16.43779486,0.98849223,in_00567.txt,1
873,0.006452575,0.462056168,15.11128022,0.99248245,in_03085.txt,1
874,0.010952729,0.498432228,15.01228894,0.986803299,in_00759.txt,1
875,0.002774004,0.463926684,20.09312039,0.987814618,ex_10672.txt,1
876,0.040591138,0.479893233,9.491533415,0.987572812,ex_09323.txt,1
877,0.007242846,0.488725701,14.52853948,0.9851071,in_02833.txt,1
878,0.002908026,0.474092015,18.76711302,0.989077753,ex_02504.txt,1
879,0.004779934,0.468012789,19.86112388,0.989632337,in_00942.txt,1
880,0.003948849,0.438386527,21.75622233,0.961654619,ex_06763.txt,1
881,0.001941912,0.42908296,21.32688295,0.992243032,ex_07333.txt,1
882,0.003654911,0.424451251,12.44299881,0.978180769,ex_04835.txt,1
883,0.002708256,0.450475953,15.68179833,0.968144976,ex_03182.txt,1
884,0.011324296,0.445589155,13.13509686,0.991534176,in_00770.txt,1
885,0.01140484,0.475120624,16.86135965,0.987994238,in_01687.txt,1
886,0.010340606,0.464793298,20.72368743,0.983708808,ex_10303.txt,1
887,0.009428469,0.485704432,17.15432247,0.987671171,ex_06575.txt,1
888,0.004047743,0.426209518,18.35217109,0.981483788,ex_08202.txt,1
889,0.003802391,0.450104886,15.53475982,0.992153256,ex_01540.txt,1
890,0.004465876,0.483582649,13.31787631,0.995316865,in_01877.txt,1
891,0.009292823,0.477773936,15.73185631,0.99378714,ex_03394.txt,1
892,0.004838216,0.446270138,16.06269438,0.98851527,ex_06415.txt,1
893,0.028502721,0.385405509,17.16164393,0.971653761,ex_01420.txt,1
894,0.004435358,0.498474847,20.71582785,0.982313372,ex_09068.txt,1
895,0.002323441,0.394930368,11.38210866,0.988038958,ex_03223.txt,1
896,0.007108775,0.532784098,13.99318858,0.988739067,in_02239.txt,1
897,0.004824274,0.499380871,18.8734121,0.977722749,ex_01385.txt,1
898,0.001253091,0.376589179,14.40434091,0.98479242,in_02211.txt,1
899,0.012001694,0.463120949,33.26901918,0.993393904,ex_06165.txt,1
900,0.002981211,0.464631152,19.05674029,0.986614355,ex_01144.txt,1
901,0.012868086,0.583959166,45.57200538,0.97962963,in_03443.txt,1
902,0.005080225,0.482504297,20.80372274,0.992589432,in_01532.txt,1
903,0.007783001,0.497334349,10.07350019,0.986792377,in_03319.txt,1
904,0.001741294,0.455375085,17.01528414,0.985931159,ex_03784.txt,1
905,0.003966649,0.447932162,9.70042797,0.993929323,ex_06824.txt,1
906,0.005067828,0.529708363,19.57628659,0.981843055,in_02775.txt,1
907,0.007111041,0.446251676,15.15541196,0.991793449,in_01227.txt,1
908,0.003766963,0.478116518,17.43700682,0.992757795,in_04377.txt,1
909,0.004235854,0.45366905,18.7942716,0.989706695,ex_05386.txt,1
910,0.016810339,0.49812888,15.14599727,0.983937652,ex_09231.txt,1
911,0.004161135,0.45637532,10.50961605,0.99135775,ex_05379.txt,1
912,0.006804583,0.428712283,23.90364184,0.986929214,ex_04067.txt,1
913,0.014161651,0.479266684,16.28603452,0.973428948,ex_07220.txt,1
914,0.003671152,0.449260483,14.92089629,0.992154189,ex_09219.txt,1
915,0.002231882,0.455282583,22.44436484,0.98235914,ex_08107.txt,1
916,0.003840431,0.477927711,17.95433216,0.978114363,ex_05345.txt,1
917,0.005479242,0.453465793,16.14461,0.988630298,in_01025.txt,1
918,0.015310422,0.499347171,22.52532645,0.990304789,in_04149.txt,1
919,0.011691423,0.436000746,11.00400943,0.990004878,in_00307.txt,1
920,0.011557356,0.50221556,13.98019647,0.954686447,ex_09972.txt,1
921,0.004416428,0.440369965,15.58582881,0.992147256,ex_05190.txt,1
922,0.017035105,0.462710035,17.61737841,0.990598106,ex_09033.txt,1
923,0.001547076,0.473410341,16.90390242,0.983974478,ex_09741.txt,1
924,0.005176376,0.441332489,14.26981068,0.995485889,ex_05147.txt,1
925,0.008696138,0.439315276,18.09869382,0.987755801,ex_09190.txt,1
926,0.009477708,0.458017361,11.44299003,0.992005582,ex_02947.txt,1
927,0.007019514,0.532515627,8.583654171,0.98458287,ex_07181.txt,1
928,0.005467395,0.443637321,17.62878208,0.980466161,in_01186.txt,1
929,0.004247587,0.467141888,19.62786956,0.987970779,ex_06248.txt,1
930,0.003702982,0.461641681,16.19633714,0.990527088,ex_03330.txt,1
931,0.011256171,0.471099988,14.33127812,0.988246464,ex_02990.txt,1
932,0.007875173,0.42780839,19.18411594,0.976214866,ex_01533.txt,1
933,0.002089269,0.446381948,22.30244612,0.971792312,ex_08271.txt,1
934,0.004114848,0.465151356,20.4738237,0.989172445,in_01347.txt,1
935,0.006772288,0.457753549,17.77189351,0.985693354,ex_09351.txt,1
936,0.017863782,0.496545766,36.95588691,0.98306295,ex_06738.txt,1
937,0.005632056,0.499550295,39.13391857,0.971178457,in_00918.txt,1
938,0.006822722,0.492230747,10.1197597,0.982398056,ex_04890.txt,1
939,0.00632635,0.510428978,13.65317634,0.992454361,ex_02205.txt,1
940,0.005096935,0.459033034,16.17040284,0.987072104,ex_06077.txt,1
941,0.007802765,0.52192193,16.95520766,0.979330845,in_00064.txt,1
942,0.009267632,0.45039226,18.60891192,0.989508074,in_02667.txt,1
943,0.004933324,0.442991053,20.65445242,0.988022168,in_01420.txt,1
944,0.003626363,0.464892289,14.70410324,0.986246199,in_03784.txt,1
945,0.008187202,0.508595166,17.65322509,0.989918668,ex_02775.txt,1
946,0.007457763,0.541039374,22.93133046,0.990205778,in_02465.txt,1
947,0.001594975,0.439399465,15.95354915,0.988710475,ex_05152.txt,1
948,0.003014978,0.475077595,19.58219155,0.989213321,ex_09026.txt,1
949,0.006422573,0.50735731,14.96632712,0.988100492,in_04160.txt,1
950,0.001858963,0.47495771,16.08809311,0.983858373,ex_03286.txt,1
951,0.006971602,0.474265715,19.67351951,0.973053482,in_01742.txt,1
952,0.001971529,0.449351196,17.40666724,0.984686763,ex_08489.txt,1
953,0.003892339,0.452004704,16.63216853,0.975838354,ex_06881.txt,1
954,0.005227504,0.486031028,11.0528917,0.981970257,ex_09224.txt,1
955,0.004583256,0.457301623,14.09229165,0.990123268,ex_07590.txt,1
956,0.00766162,0.497076906,17.17286049,0.982196008,in_01554.txt,1
957,0.006466688,0.497368194,15.20363298,0.990762256,in_00648.txt,1
958,0.005514157,0.484594715,15.9247522,0.987191651,in_01224.txt,1
959,0.002383204,0.456713013,12.61624942,0.987404705,ex_08689.txt,1
960,0.006197472,0.463862317,13.16721832,0.989056743,in_00674.txt,1
961,0.00685646,0.551070734,27.73240535,0.989449792,in_00106.txt,1
962,0.005539565,0.468904831,12.26214693,0.987527408,in_04360.txt,1
963,0.017889578,0.483499086,12.65876776,0.992230392,in_02711.txt,1
964,0.003533643,0.478055333,16.31807718,0.991255491,ex_08886.txt,1
965,0.006198532,0.440032697,15.78342674,0.976128692,ex_00570.txt,1
966,0.040254685,0.517028829,22.6618424,0.984618975,ex_05408.txt,1
967,0.001988631,0.418328052,14.50540831,0.992019204,ex_07237.txt,1
968,0.00534226,0.4997391,18.62107852,0.988512514,ex_05352.txt,1
969,0.005107756,0.462178082,17.48230645,0.993336737,in_01032.txt,1
970,0.002474014,0.430589868,19.33247559,0.980509987,ex_09795.txt,1
971,0.010804154,0.529702814,13.17611055,0.988525981,in_03631.txt,1
972,0.011618328,0.489818375,8.50267676,0.993435326,ex_05187.txt,1
973,0.007672599,0.436781603,10.30242708,0.991791194,ex_04299.txt,1
974,0.005160485,0.514656389,13.90407518,0.990733471,ex_08448.txt,1
975,0.030554041,0.549334154,21.71584464,0.967616282,ex_07753.txt,1
976,0.013918488,0.545995466,23.72570638,0.988895147,ex_07747.txt,1
977,0.00422115,0.488133254,13.63308949,0.99053391,ex_10398.txt,1
978,0.003343849,0.445399948,13.27458788,0.982861407,ex_07169.txt,1
979,0.005971844,0.44178638,16.34409862,0.979501563,ex_05030.txt,1
980,0.002494759,0.406331196,17.66501588,0.987590506,ex_03870.txt,1
981,0.004678866,0.43762907,19.865693,0.991073898,ex_07380.txt,1
982,0.003372654,0.492663967,14.57042239,0.990347926,ex_01083.txt,1
983,0.011275915,0.500410435,12.39647178,0.992392726,ex_04110.txt,1
984,0.014598831,0.421304591,21.9788695,0.983806254,ex_03119.txt,1
985,0.005250606,0.466701304,19.31259854,0.987697913,in_03584.txt,1
986,0.007651913,0.546048721,30.90096123,0.986381335,ex_02213.txt,1
987,0.003541692,0.426227005,17.29402738,0.991828797,ex_02575.txt,1
988,0.001718535,0.437006896,15.77898259,0.982967417,ex_06713.txt,1
989,0.046923232,0.46251326,16.96092025,0.985945533,ex_03125.txt,1
990,0.007772243,0.431797848,10.7147891,0.984076123,in_01392.txt,1
991,0.003766045,0.466938809,12.85396949,0.988324556,ex_02574.txt,1
992,0.006423899,0.503078223,16.12262256,0.992108795,ex_08930.txt,1
993,0.006765182,0.442633002,12.74328042,0.986516453,ex_05743.txt,1
994,0.004587189,0.521796441,21.08777747,0.992952232,ex_00607.txt,1
995,0.027430056,0.384276642,13.3743886,0.968178033,ex_07168.txt,1
996,0.003167361,0.413128453,20.64918452,0.982612402,ex_09145.txt,1
997,0.001363884,0.472278689,15.56284152,0.970887761,ex_05780.txt,1
998,0.003453815,0.384683923,19.96456762,0.980691298,in_00265.txt,1
999,0.001113068,0.372894854,14.72624836,0.98424552,ex_09186.txt,1
1000,0.004069319,0.438010386,27.99834429,0.986756257,ex_03246.txt,1
1001,0.004583938,0.466435797,17.76193875,0.987049075,ex_00559.txt,1
1002,0.008695604,0.496411362,13.34435613,0.978493902,ex_10004.txt,1
1003,0.003696477,0.443778729,13.64050079,0.992975431,ex_01848.txt,1
1004,0.001449323,0.424944708,12.80284277,0.983398884,ex_06699.txt,1
1005,0.006213438,0.479445045,14.33641413,0.989091294,in_00113.txt,1
1006,0.002443742,0.475795224,15.58542722,0.982839316,ex_04924.txt,1
1007,0.003834751,0.47092871,14.61440836,0.989606928,ex_08854.txt,1
1008,0.006550023,0.517252377,15.57632981,0.985272991,in_04359.txt,1
1009,0.001420423,0.475582685,17.77729264,0.98442117,ex_03054.txt,1
1010,0.004693421,0.501938681,14.89895091,0.989259969,ex_02835.txt,1
1011,0.012729207,0.473265108,29.1280062,0.989780928,ex_07959.txt,1
1012,0.003649046,0.474988415,15.73551415,0.990056576,ex_04288.txt,1
1013,0.00438893,0.423855421,10.90049202,0.984780971,ex_02809.txt,1
1014,0.002148557,0.440892033,15.44860872,0.977688478,ex_09790.txt,1
1015,0.02483891,0.507632181,13.49756862,0.982298181,ex_00005.txt,1
1016,0.006795286,0.478396779,16.03733437,0.988069578,ex_09800.txt,1
1017,0.00570233,0.476639394,13.07043393,0.992764668,in_03032.txt,1
1018,0.003803338,0.428853396,22.71664076,0.985611845,ex_03322.txt,1
1019,0.004849209,0.418603582,10.98928908,0.984797489,ex_06266.txt,1
1020,0.008334628,0.52531703,15.39689005,0.989745716,ex_08539.txt,1
1021,0.005521376,0.498327478,13.80449924,0.989690815,ex_07391.txt,1
1022,0.011077127,0.473107195,11.25166056,0.987027869,in_03230.txt,1
1023,0.007307372,0.479265912,29.30231386,0.980861427,ex_03134.txt,1
1024,0.006809455,0.45885475,12.31093315,0.995520306,ex_08048.txt,1
1025,0.004321095,0.475096391,18.34173568,0.990017094,ex_07353.txt,1
1026,0.002782949,0.439402232,13.9299158,0.987506303,ex_04841.txt,1
1027,0.006634816,0.452603322,17.58299952,0.992184839,in_00076.txt,1
1028,0.002113353,0.445658106,16.1466669,0.987048902,ex_06924.txt,1
1029,0.007513102,0.367731255,13.28499068,0.978063927,ex_10411.txt,1
1030,0.004891313,0.441606004,15.80485777,0.969542883,ex_10377.txt,1
1031,0.005430568,0.475549436,14.85840308,0.984937497,ex_02029.txt,1
1032,0.009992091,0.48176116,20.45042028,0.990442982,in_03966.txt,1
1033,0.009533083,0.487497519,10.95151626,0.991934464,in_04012.txt,1
1034,0.005662151,0.499643551,11.1202123,0.990225334,in_02311.txt,1
1035,0.003805201,0.428826487,28.13846602,0.989358461,ex_01468.txt,1
1036,0.00176811,0.448978965,14.49475593,0.984917481,ex_04276.txt,1
1037,0.004764693,0.470025725,11.35671896,0.972750403,ex_00010.txt,1
1038,0.005078424,0.443889162,47.29992026,0.987166947,ex_09020.txt,1
1039,0.003290934,0.431895114,16.64253007,0.982341237,ex_08470.txt,1
1040,0.00675217,0.429285182,14.53375689,0.992041446,in_01963.txt,1
1041,0.001627791,0.456977749,13.53917084,0.971406825,ex_00038.txt,1
1042,0.005159399,0.476557198,15.77103633,0.98781152,ex_01440.txt,1
1043,0.004197799,0.502728744,27.12880851,0.976388066,ex_07031.txt,1
1044,0.007581252,0.460209905,46.61135064,0.980156028,in_03806.txt,1
1045,0.004208509,0.505921289,22.50494036,0.977556569,in_03147.txt,1
1046,0.005881617,0.443747979,17.8316822,0.988006617,ex_06887.txt,1
1047,0.005184333,0.483431719,18.69999832,0.990956624,ex_01642.txt,1
1048,0.004982755,0.464608899,15.35935498,0.969067107,ex_09578.txt,1
1049,0.002832293,0.438698712,17.81744151,0.991829938,ex_06893.txt,1
1050,0.003171362,0.469577761,10.91868313,0.994292242,ex_01697.txt,1
1051,0.006196319,0.500076283,19.41319419,0.995525084,in_04414.txt,1
1052,0.003445036,0.479588636,14.1306121,0.985929121,ex_03902.txt,1
1053,0.004514519,0.48352538,24.35535427,0.989128285,ex_07231.txt,1
1054,0.007110055,0.467476977,11.89559763,0.984628042,ex_05426.txt,1
1055,0.004432665,0.384457596,12.68331414,0.985671825,ex_03719.txt,1
